STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/2/06,0,0,0,71,43,53
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/2/06,0,0,0,72,48,60
US1DCDC0003,"WASHINGTON 5.0 WNW, DC US",38.937668,-77.099101,91.1,5/2/06,0,0,,,,
US1DCDC0001,"WASHINGTON 3.0 ENE, DC US",38.917137,-76.962607,17.1,5/2/06,0,0,,,,
US1DCDC0002,"WASHINGTON 3.7 NNW, DC US",38.957388,-77.033727,85,5/2/06,0.01,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/3/06,0,0,0,80,53,64
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/3/06,0,0,0,80,56,61
US1DCDC0003,"WASHINGTON 5.0 WNW, DC US",38.937668,-77.099101,91.1,5/3/06,0,0,,,,
US1DCDC0001,"WASHINGTON 3.0 ENE, DC US",38.917137,-76.962607,17.1,5/3/06,0,0,,,,
US1DCDC0002,"WASHINGTON 3.7 NNW, DC US",38.957388,-77.033727,85,5/3/06,0,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/4/06,0,0,0,77,50,62
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/4/06,0,0,0,77,50,61
US1DCDC0003,"WASHINGTON 5.0 WNW, DC US",38.937668,-77.099101,91.1,5/4/06,0,0,,,,
US1DCDC0001,"WASHINGTON 3.0 ENE, DC US",38.917137,-76.962607,17.1,5/4/06,0,0,,,,
US1DCDC0002,"WASHINGTON 3.7 NNW, DC US",38.957388,-77.033727,85,5/4/06,0,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/5/06,0,0,0,84,61,70
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/5/06,0,0,0,85,57,67
US1DCDC0003,"WASHINGTON 5.0 WNW, DC US",38.937668,-77.099101,91.1,5/5/06,0,0,,,,
US1DCDC0001,"WASHINGTON 3.0 ENE, DC US",38.917137,-76.962607,17.1,5/5/06,0,0,,,,
US1DCDC0002,"WASHINGTON 3.7 NNW, DC US",38.957388,-77.033727,85,5/5/06,0,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/6/06,0,0,0,80,63,67
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/6/06,0,0,0,81,60,64
US1DCDC0003,"WASHINGTON 5.0 WNW, DC US",38.937668,-77.099101,91.1,5/6/06,0,0,,,,
US1DCDC0001,"WASHINGTON 3.0 ENE, DC US",38.917137,-76.962607,17.1,5/6/06,0,0,,,,
US1DCDC0002,"WASHINGTON 3.7 NNW, DC US",38.957388,-77.033727,85,5/6/06,0,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/7/06,0,0,0,79,48,55
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/7/06,0,0,0,79,55,55
US1DCDC0003,"WASHINGTON 5.0 WNW, DC US",38.937668,-77.099101,91.1,5/7/06,0,0,,,,
US1DCDC0001,"WASHINGTON 3.0 ENE, DC US",38.917137,-76.962607,17.1,5/7/06,0,0,,,,
US1DCDC0002,"WASHINGTON 3.7 NNW, DC US",38.957388,-77.033727,85,5/7/06,0.08,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/8/06,0.19,0,0,67,50,50
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/8/06,0.23,0,0,69,48,51
US1DCDC0003,"WASHINGTON 5.0 WNW, DC US",38.937668,-77.099101,91.1,5/8/06,0.28,0,,,,
US1DCDC0001,"WASHINGTON 3.0 ENE, DC US",38.917137,-76.962607,17.1,5/8/06,0.19,0,,,,
US1DCDC0002,"WASHINGTON 3.7 NNW, DC US",38.957388,-77.033727,85,5/8/06,0.13,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/9/06,0.04,0,0,56,50,53
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/9/06,0.02,0,0,56,48,53
US1DCDC0003,"WASHINGTON 5.0 WNW, DC US",38.937668,-77.099101,91.1,5/9/06,0,0,,,,
US1DCDC0001,"WASHINGTON 3.0 ENE, DC US",38.917137,-76.962607,17.1,5/9/06,0.04,0,,,,
US1DCDC0002,"WASHINGTON 3.7 NNW, DC US",38.957388,-77.033727,85,5/9/06,0.02,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/10/06,0,0,0,71,47,59
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/10/06,0,0,0,73,46,57
US1DCDC0003,"WASHINGTON 5.0 WNW, DC US",38.937668,-77.099101,91.1,5/10/06,0,0,,,,
US1DCDC0001,"WASHINGTON 3.0 ENE, DC US",38.917137,-76.962607,17.1,5/10/06,0,0,,,,
US1DCDC0002,"WASHINGTON 3.7 NNW, DC US",38.957388,-77.033727,85,5/10/06,0,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/11/06,0,0,0,79,57,59
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/11/06,0,0,0,80,56,61
US1DCDC0003,"WASHINGTON 5.0 WNW, DC US",38.937668,-77.099101,91.1,5/11/06,0,0,,,,
US1DCDC0001,"WASHINGTON 3.0 ENE, DC US",38.917137,-76.962607,17.1,5/11/06,0,0,,,,
US1DCDC0002,"WASHINGTON 3.7 NNW, DC US",38.957388,-77.033727,85,5/11/06,0.01,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/12/06,1,0,0,67,48,55
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/12/06,0.68,0,0,69,56,58
US1DCDC0003,"WASHINGTON 5.0 WNW, DC US",38.937668,-77.099101,91.1,5/12/06,0.74,0,,,,
US1DCDC0001,"WASHINGTON 3.0 ENE, DC US",38.917137,-76.962607,17.1,5/12/06,1,0,,,,
US1DCDC0002,"WASHINGTON 3.7 NNW, DC US",38.957388,-77.033727,85,5/12/06,0.04,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/13/06,0.23,0,0,72,50,58
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/13/06,0.21,0,0,74,52,64
US1DCDC0003,"WASHINGTON 5.0 WNW, DC US",38.937668,-77.099101,91.1,5/13/06,0.26,0,,,,
US1DCDC0001,"WASHINGTON 3.0 ENE, DC US",38.917137,-76.962607,17.1,5/13/06,0.23,0,,,,
US1DCDC0002,"WASHINGTON 3.7 NNW, DC US",38.957388,-77.033727,85,5/13/06,0.96,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/14/06,0,0,0,72,56,57
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/14/06,0,0,0,74,55,58
US1DCDC0003,"WASHINGTON 5.0 WNW, DC US",38.937668,-77.099101,91.1,5/14/06,0,0,,,,
US1DCDC0001,"WASHINGTON 3.0 ENE, DC US",38.917137,-76.962607,17.1,5/14/06,0,0,,,,
US1DCDC0002,"WASHINGTON 3.7 NNW, DC US",38.957388,-77.033727,85,5/14/06,0.13,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/15/06,0.13,0,0,63,55,56
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/15/06,0.4,0,0,65,55,57
US1DCDC0003,"WASHINGTON 5.0 WNW, DC US",38.937668,-77.099101,91.1,5/15/06,0.4,0,,,,
US1DCDC0001,"WASHINGTON 3.0 ENE, DC US",38.917137,-76.962607,17.1,5/15/06,0.13,0,,,,
US1DCDC0002,"WASHINGTON 3.7 NNW, DC US",38.957388,-77.033727,85,5/15/06,0.11,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/16/06,0,0,0,72,54,55
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/16/06,0,0,0,70,52,60
US1DCDC0003,"WASHINGTON 5.0 WNW, DC US",38.937668,-77.099101,91.1,5/16/06,0,0,,,,
US1DCDC0001,"WASHINGTON 3.0 ENE, DC US",38.917137,-76.962607,17.1,5/16/06,0,0,,,,
US1DCDC0002,"WASHINGTON 3.7 NNW, DC US",38.957388,-77.033727,85,5/16/06,0,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/17/06,0,0,0,68,51,59
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/17/06,0,0,0,71,47,59
US1DCDC0003,"WASHINGTON 5.0 WNW, DC US",38.937668,-77.099101,91.1,5/17/06,0.02,0,,,,
US1DCDC0001,"WASHINGTON 3.0 ENE, DC US",38.917137,-76.962607,17.1,5/17/06,0,0,,,,
US1DCDC0002,"WASHINGTON 3.7 NNW, DC US",38.957388,-77.033727,85,5/17/06,0.02,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/18/06,0.02,0,0,73,51,60
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/18/06,0.02,0,0,74,50,64
US1DCDC0003,"WASHINGTON 5.0 WNW, DC US",38.937668,-77.099101,91.1,5/18/06,0,0,,,,
US1DCDC0001,"WASHINGTON 3.0 ENE, DC US",38.917137,-76.962607,17.1,5/18/06,0.02,0,,,,
US1DCDC0002,"WASHINGTON 3.7 NNW, DC US",38.957388,-77.033727,85,5/18/06,0.16,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/19/06,0.06,0,0,73,51,54
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/19/06,0.21,0,0,73,50,57
US1DCDC0003,"WASHINGTON 5.0 WNW, DC US",38.937668,-77.099101,91.1,5/19/06,0.3,0,,,,
US1DCDC0001,"WASHINGTON 3.0 ENE, DC US",38.917137,-76.962607,17.1,5/19/06,0.06,0,,,,
US1DCDC0002,"WASHINGTON 3.7 NNW, DC US",38.957388,-77.033727,85,5/19/06,0.05,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/20/06,0.04,0,0,64,54,60
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/20/06,0.21,0,0,73,52,70
US1DCDC0003,"WASHINGTON 5.0 WNW, DC US",38.937668,-77.099101,91.1,5/20/06,0,0,,,,
US1DCDC0001,"WASHINGTON 3.0 ENE, DC US",38.917137,-76.962607,17.1,5/20/06,0.04,0,,,,
US1DCDC0002,"WASHINGTON 3.7 NNW, DC US",38.957388,-77.033727,85,5/20/06,0,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/21/06,0,0,0,75,45,59
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/21/06,0,0,0,76,44,62
US1DCDC0003,"WASHINGTON 5.0 WNW, DC US",38.937668,-77.099101,91.1,5/21/06,0,0,,,,
US1DCDC0001,"WASHINGTON 3.0 ENE, DC US",38.917137,-76.962607,17.1,5/21/06,0,0,,,,
US1DCDC0002,"WASHINGTON 3.7 NNW, DC US",38.957388,-77.033727,85,5/21/06,0.06,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/22/06,0,0,0,74,50,53
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/22/06,0,0,0,75,46,54
US1DCDC0003,"WASHINGTON 5.0 WNW, DC US",38.937668,-77.099101,91.1,5/22/06,0,0,,,,
US1DCDC0001,"WASHINGTON 3.0 ENE, DC US",38.917137,-76.962607,17.1,5/22/06,0,0,,,,
US1DCDC0002,"WASHINGTON 3.7 NNW, DC US",38.957388,-77.033727,85,5/22/06,0.03,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/23/06,0,0,0,70,47,50
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/23/06,0,0,0,70,43,50
US1DCDC0003,"WASHINGTON 5.0 WNW, DC US",38.937668,-77.099101,91.1,5/23/06,0,0,,,,
US1DCDC0001,"WASHINGTON 3.0 ENE, DC US",38.917137,-76.962607,17.1,5/23/06,0,0,,,,
US1DCDC0002,"WASHINGTON 3.7 NNW, DC US",38.957388,-77.033727,85,5/23/06,0,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/24/06,0,0,0,69,46,58
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/24/06,0,0,0,69,44,53
US1DCDC0003,"WASHINGTON 5.0 WNW, DC US",38.937668,-77.099101,91.1,5/24/06,0,0,,,,
US1DCDC0001,"WASHINGTON 3.0 ENE, DC US",38.917137,-76.962607,17.1,5/24/06,0,0,,,,
US1DCDC0002,"WASHINGTON 3.7 NNW, DC US",38.957388,-77.033727,85,5/24/06,0,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/25/06,0,0,0,75,58,60
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/25/06,0,0,0,75,51,62
US1DCDC0003,"WASHINGTON 5.0 WNW, DC US",38.937668,-77.099101,91.1,5/25/06,0,0,,,,
US1DCDC0001,"WASHINGTON 3.0 ENE, DC US",38.917137,-76.962607,17.1,5/25/06,0,0,,,,
US1DCDC0002,"WASHINGTON 3.7 NNW, DC US",38.957388,-77.033727,85,5/25/06,0,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/26/06,0,0,0,78,60,71
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/26/06,0,0,0,79,59,70
US1DCDC0003,"WASHINGTON 5.0 WNW, DC US",38.937668,-77.099101,91.1,5/26/06,0.03,0,,,,
US1DCDC0001,"WASHINGTON 3.0 ENE, DC US",38.917137,-76.962607,17.1,5/26/06,0,0,,,,
US1DCDC0002,"WASHINGTON 3.7 NNW, DC US",38.957388,-77.033727,85,5/26/06,0.12,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/27/06,0.3,0,0,86,63,72
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/27/06,0.02,0,0,85,64,71
US1DCDC0003,"WASHINGTON 5.0 WNW, DC US",38.937668,-77.099101,91.1,5/27/06,0,0,,,,
US1DCDC0001,"WASHINGTON 3.0 ENE, DC US",38.917137,-76.962607,17.1,5/27/06,0.3,0,,,,
US1DCDC0002,"WASHINGTON 3.7 NNW, DC US",38.957388,-77.033727,85,5/27/06,0,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/28/06,0,0,0,83,61,70
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/28/06,0,0,0,85,59,68
US1DCDC0003,"WASHINGTON 5.0 WNW, DC US",38.937668,-77.099101,91.1,5/28/06,0,0,,,,
US1DCDC0001,"WASHINGTON 3.0 ENE, DC US",38.917137,-76.962607,17.1,5/28/06,0,0,,,,
US1DCDC0002,"WASHINGTON 3.7 NNW, DC US",38.957388,-77.033727,85,5/28/06,0,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/29/06,0,0,0,89,62,74
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/29/06,0,0,0,88,61,69
US1DCDC0003,"WASHINGTON 5.0 WNW, DC US",38.937668,-77.099101,91.1,5/29/06,0,0,,,,
US1DCDC0001,"WASHINGTON 3.0 ENE, DC US",38.917137,-76.962607,17.1,5/29/06,0,0,,,,
US1DCDC0002,"WASHINGTON 3.7 NNW, DC US",38.957388,-77.033727,85,5/29/06,0,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/30/06,0,0,0,91,70,76
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/30/06,0,0,0,93,66,77
US1DCDC0003,"WASHINGTON 5.0 WNW, DC US",38.937668,-77.099101,91.1,5/30/06,0,0,,,,
US1DCDC0001,"WASHINGTON 3.0 ENE, DC US",38.917137,-76.962607,17.1,5/30/06,0,0,,,,
US1DCDC0002,"WASHINGTON 3.7 NNW, DC US",38.957388,-77.033727,85,5/30/06,0,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/31/06,0,0,0,95,69,73
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/31/06,0,0,0,97,69,75
US1DCDC0003,"WASHINGTON 5.0 WNW, DC US",38.937668,-77.099101,91.1,5/31/06,0,0,,,,
US1DCDC0001,"WASHINGTON 3.0 ENE, DC US",38.917137,-76.962607,17.1,5/31/06,0,0,,,,
US1DCDC0002,"WASHINGTON 3.7 NNW, DC US",38.957388,-77.033727,85,5/31/06,0,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,6/1/06,0,0,0,90,71,77
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,6/1/06,0,0,0,92,70,78
US1DCDC0003,"WASHINGTON 5.0 WNW, DC US",38.937668,-77.099101,91.1,6/1/06,0,0,,,,
US1DCDC0001,"WASHINGTON 3.0 ENE, DC US",38.917137,-76.962607,17.1,6/1/06,0,0,,,,
US1DCDC0002,"WASHINGTON 3.7 NNW, DC US",38.957388,-77.033727,85,6/1/06,0.03,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,6/2/06,0.01,0,0,92,70,74
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,6/2/06,0.03,0,0,95,70,75
US1DCDC0003,"WASHINGTON 5.0 WNW, DC US",38.937668,-77.099101,91.1,6/2/06,0.03,0,,,,
US1DCDC0001,"WASHINGTON 3.0 ENE, DC US",38.917137,-76.962607,17.1,6/2/06,0.01,0,,,,
US1DCDC0002,"WASHINGTON 3.7 NNW, DC US",38.957388,-77.033727,85,6/2/06,0.01,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,6/3/06,0.03,0,0,86,69,70
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,6/3/06,0.03,0,0,87,66,70
US1DCDC0003,"WASHINGTON 5.0 WNW, DC US",38.937668,-77.099101,91.1,6/3/06,0.03,0,,,,
US1DCDC0001,"WASHINGTON 3.0 ENE, DC US",38.917137,-76.962607,17.1,6/3/06,0.03,0,,,,
US1DCDC0002,"WASHINGTON 3.7 NNW, DC US",38.957388,-77.033727,85,6/3/06,0.04,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,6/4/06,0,0,0,77,56,64
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,6/4/06,0,0,0,77,57,66
US1DCDC0003,"WASHINGTON 5.0 WNW, DC US",38.937668,-77.099101,91.1,6/4/06,0,0,,,,
US1DCDC0001,"WASHINGTON 3.0 ENE, DC US",38.917137,-76.962607,17.1,6/4/06,0,0,,,,
US1DCDC0002,"WASHINGTON 3.7 NNW, DC US",38.957388,-77.033727,85,6/4/06,0,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,6/5/06,0,0,0,78,59,60
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,6/5/06,0,0,0,80,57,60
US1DCDC0003,"WASHINGTON 5.0 WNW, DC US",38.937668,-77.099101,91.1,6/5/06,0,0,,,,
US1DCDC0001,"WASHINGTON 3.0 ENE, DC US",38.917137,-76.962607,17.1,6/5/06,0,0,,,,
US1DCDC0002,"WASHINGTON 3.7 NNW, DC US",38.957388,-77.033727,85,6/5/06,0,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,6/6/06,0,0,0,75,57,66
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,6/6/06,0,0,0,76,56,63
US1DCDC0003,"WASHINGTON 5.0 WNW, DC US",38.937668,-77.099101,91.1,6/6/06,0,0,,,,
US1DCDC0001,"WASHINGTON 3.0 ENE, DC US",38.917137,-76.962607,17.1,6/6/06,0,0,,,,
US1DCDC0002,"WASHINGTON 3.7 NNW, DC US",38.957388,-77.033727,85,6/6/06,0,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,6/7/06,0,0,0,80,59,68
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,6/7/06,0,0,0,80,58,67
US1DCDC0003,"WASHINGTON 5.0 WNW, DC US",38.937668,-77.099101,91.1,6/7/06,0.03,0,,,,
US1DCDC0001,"WASHINGTON 3.0 ENE, DC US",38.917137,-76.962607,17.1,6/7/06,0,0,,,,
US1DCDC0002,"WASHINGTON 3.7 NNW, DC US",38.957388,-77.033727,85,6/7/06,0,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,6/8/06,0,0,0,84,62,68
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,6/8/06,0,0,0,85,61,69
US1DCDC0003,"WASHINGTON 5.0 WNW, DC US",38.937668,-77.099101,91.1,6/8/06,0,0,,,,
US1DCDC0001,"WASHINGTON 3.0 ENE, DC US",38.917137,-76.962607,17.1,6/8/06,0,0,,,,
US1DCDC0002,"WASHINGTON 3.7 NNW, DC US",38.957388,-77.033727,85,6/8/06,0,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,6/9/06,0.06,0,0,82,62,68
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,6/9/06,0.06,0,0,85,61,69
US1DCDC0003,"WASHINGTON 5.0 WNW, DC US",38.937668,-77.099101,91.1,6/9/06,0.41,0,,,,
US1DCDC0001,"WASHINGTON 3.0 ENE, DC US",38.917137,-76.962607,17.1,6/9/06,0.06,0,,,,
US1DCDC0002,"WASHINGTON 3.7 NNW, DC US",38.957388,-77.033727,85,6/9/06,0.31,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,6/10/06,0.33,0,0,84,58,62
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,6/10/06,0.32,0,0,86,54,68
US1DCDC0003,"WASHINGTON 5.0 WNW, DC US",38.937668,-77.099101,91.1,6/10/06,0,0,,,,
US1DCDC0001,"WASHINGTON 3.0 ENE, DC US",38.917137,-76.962607,17.1,6/10/06,0.33,0,,,,
US1DCDC0002,"WASHINGTON 3.7 NNW, DC US",38.957388,-77.033727,85,6/10/06,0,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,6/11/06,0,0,0,74,52,61
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,6/11/06,0,0,0,75,51,61
US1DCDC0003,"WASHINGTON 5.0 WNW, DC US",38.937668,-77.099101,91.1,6/11/06,0,0,,,,
US1DCDC0001,"WASHINGTON 3.0 ENE, DC US",38.917137,-76.962607,17.1,6/11/06,0,0,,,,
US1DCDC0002,"WASHINGTON 3.7 NNW, DC US",38.957388,-77.033727,85,6/11/06,0,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,6/12/06,0.17,0,0,77,57,58
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,6/12/06,0.24,0,0,75,56,58
US1DCDC0003,"WASHINGTON 5.0 WNW, DC US",38.937668,-77.099101,91.1,6/12/06,0.39,0,,,,
US1DCDC0001,"WASHINGTON 3.0 ENE, DC US",38.917137,-76.962607,17.1,6/12/06,0.17,0,,,,
US1DCDC0002,"WASHINGTON 3.7 NNW, DC US",38.957388,-77.033727,85,6/12/06,0.35,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,6/13/06,0.2,0,0,74,55,67
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,6/13/06,0.13,0,0,76,56,64
US1DCDC0003,"WASHINGTON 5.0 WNW, DC US",38.937668,-77.099101,91.1,6/13/06,0,0,,,,
US1DCDC0001,"WASHINGTON 3.0 ENE, DC US",38.917137,-76.962607,17.1,6/13/06,0.2,0,,,,
US1DCDC0002,"WASHINGTON 3.7 NNW, DC US",38.957388,-77.033727,85,6/13/06,0.53,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,6/14/06,0,0,0,84,62,68
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,6/14/06,0,0,0,85,61,68
US1DCDC0003,"WASHINGTON 5.0 WNW, DC US",38.937668,-77.099101,91.1,6/14/06,0,0,,,,
US1DCDC0001,"WASHINGTON 3.0 ENE, DC US",38.917137,-76.962607,17.1,6/14/06,0,0,,,,
US1DCDC0002,"WASHINGTON 3.7 NNW, DC US",38.957388,-77.033727,85,6/14/06,0.02,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,6/15/06,0,0,0,73,64,69
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,6/15/06,0,0,0,74,62,68
US1DCDC0003,"WASHINGTON 5.0 WNW, DC US",38.937668,-77.099101,91.1,6/15/06,0.02,0,,,,
US1DCDC0001,"WASHINGTON 3.0 ENE, DC US",38.917137,-76.962607,17.1,6/15/06,0,0,,,,
US1DCDC0002,"WASHINGTON 3.7 NNW, DC US",38.957388,-77.033727,85,6/15/06,0,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,6/16/06,0,0,0,85,55,69
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,6/16/06,0,0,0,84,56,70
US1DCDC0003,"WASHINGTON 5.0 WNW, DC US",38.937668,-77.099101,91.1,6/16/06,0,0,,,,
US1DCDC0001,"WASHINGTON 3.0 ENE, DC US",38.917137,-76.962607,17.1,6/16/06,0,0,,,,
US1DCDC0002,"WASHINGTON 3.7 NNW, DC US",38.957388,-77.033727,85,6/16/06,0,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,6/17/06,0,0,0,87,64,71
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,6/17/06,0,0,0,87,62,75
US1DCDC0003,"WASHINGTON 5.0 WNW, DC US",38.937668,-77.099101,91.1,6/17/06,0,0,,,,
US1DCDC0001,"WASHINGTON 3.0 ENE, DC US",38.917137,-76.962607,17.1,6/17/06,0,0,,,,
